,sTDDFTLUMO,sTDDFTHOMO,sTDDFTdeltaLUMO,sTDDFTdeltaHOMO,sTDDFToptbg,sTDDFToscs,sTDDFTfundbg,sTDDFTsinglepointenergy,sTDDFTdipolemoment,sTDDFTsummedoscs,sTDDFTabsFOM,sTDDFTScharberVoc,sTDDFTScharberJscDon,sTDDFTScharberJscAcc,sTDDFTScharberJscTot,sTDDFTScharberPCETot,sTDDFTScharberPCEAcc,sTDDFTScharberPCEDon,donsTDDFTLUMO,donsTDDFTHOMO,donsTDDFTdeltaLUMO,donsTDDFTdeltaHOMO,donsTDDFToptbg,donsTDDFToscs,donsTDDFTfundbg,donsTDDFTsinglepointenergy,donsTDDFTdipolemoment,donsTDDFTsummedoscs,donsTDDFTabsFOM,sTDDFTDHomoALumoOffset,sTDDFTaccElectrophilicity,sTDDFTAccChemHard,sTDDFTAccElectrodonating,sTDDFTAccElectroaccepting,sTDDFTDonChemHard,sTDDFTDonElectrodonating,sTDDFTDonElectroaccepting,sTDDFTdonElectrophilicity,sTDDFTHOMOoffset,sTDDFTLUMOoffset,Planarity,PiSystemSize,sTDDFTdonlowestengtranseV,sTDDFTdonlowestengtranswavenumber,sTDDFTdonfirstengtranseV,sTDDFTdonfirstengtranswavenumber,sTDDFTdonfirstoscs,sTDDFTacclowestengtranseV,sTDDFTacclowestengtranswavenumber,sTDDFTaccfirstengtranseV,sTDDFTaccfirstengtranswavenumber,sTDDFTaccfirstoscs,sTDDFTacchighestoscsunderten,sTDDFTdonhighestoscsunderten,ScharberFF,ExperimentalFF,ExperimentalVoc,ExperimentalJsc,ExperimentalPCE
1103,-2.5,-7.1,0.08,0.1800000000000006,2.1217516365800435,0.281038552,4.6,-2898.714048371355,4.12265,2.047633325,1.0443204555742869,2.75,2.703295592027475,7.870659506915215,10.57395509894269,18.90094473936006,14.06880386861095,4.832140870749112,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,3.05,5.008695652173913,4.6,7.696195652173912,2.896195652173913,4.58,4.2366866812227055,0.9766866812227076,2.320436681222707,1.5499999999999998,1.53,1.546931168866461,58,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.121694536,17113.2,2.121694536,17113.2,0.004045055,0.004045055,2.364060892,0.65,65.8,0.6,9.6,3.79
1128,-2.62,-6.45,0.3200000000000003,0.7599999999999998,1.991841896449117,1.332382943,3.83,-4731.453918691001,9.84974,5.871113664000002,23.64501801587586,2.93,6.967194681231387,9.62626730150264,16.593461982734027,31.602248346116955,18.333226075711774,13.269022270405175,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.2299999999999995,5.369771540469975,3.83,7.876646540469975,3.341646540469974,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.6000000000000005,0.79,1.188372543925179,58,2.625226908,21174.6,2.196206516,17714.2,0.241128707,1.991788292,16065.4,1.991788292,16065.4,1.332382943,1.332382943,2.659886367,0.65,70.4,0.86,20.97,12.7
1151,-2.6,-6.55,0.25,0.8500000000000005,2.050250446340012,1.656249514,3.95,-8966.37482675269,1.02902,5.651650036,16.949944756244903,3.14,5.989790486935695,8.779289146406708,14.769079633342402,30.143691531651843,17.91852914781609,12.225162383835752,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.44,5.298892405063293,3.95,7.8332674050632916,3.258267405063292,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.5099999999999998,0.6100000000000001,2.132543616922231,54,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.05019527,16536.5,2.05019527,16536.5,1.656249514,1.656249514,2.257052621,0.65,51.0,0.95,15.45,7.46
1173,-2.76,-6.73,0.2599999999999998,0.7999999999999998,2.11995387819877,2.251970773,3.9700000000000006,-10804.249154796107,5.34602,5.951348291000001,20.25788112828038,2.9800000000000004,5.989790486935695,7.870659506915215,13.86044999385091,26.847691638089216,15.245467464894777,11.602224173194443,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.28,5.671290931989924,3.9700000000000006,8.291915931989925,3.546915931989924,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.6900000000000004,0.7699999999999998,2.1324280792739563,54,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.119896826,17098.7,2.119896826,17098.7,2.251970773,2.251970773,2.257052621,0.65,75.0,0.78,22.92,13.32
1192,-2.73,-6.65,0.33,0.8599999999999994,2.1265125967070024,3.016952744,3.92,-6533.384605850111,3.52486,6.189672106000001,14.04154281199723,3.11,5.517483362398773,7.823512322242733,13.340995684641506,26.9688227765028,15.815230159413684,11.15359261708912,-1.96,-6.14,0.1299999999999999,0.1100000000000003,2.331395060503868,0.283931444,4.18,-17879.61802018557,2.20141,12.985482327,50.14623799112652,3.41,5.61125,3.92,8.201250000000002,3.5112499999999995,4.18,6.2102930622009564,2.160293062200957,3.924043062200957,0.5100000000000007,0.77,1.9556833236340967,54,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.126455368,17151.6,2.126455368,17151.6,3.016952744,3.016952744,1.818247616,0.65,75.7,0.885,22.89,15.4
1214,-2.71,-6.66,0.33,0.8599999999999994,2.166410434437612,3.014683103,3.95,-5092.073947606435,4.26922,6.168210174,13.303950767598268,3.13,5.517483362398773,7.322658015526723,12.840141377925494,26.123267633389418,14.89794773258912,11.225319900800304,-1.96,-6.14,0.1299999999999999,0.1100000000000003,2.331395060503868,0.283931444,4.18,-17879.61802018557,2.20141,12.985482327,50.14623799112652,3.43,5.556765822784811,3.95,8.146140822784812,3.461140822784809,4.18,6.2102930622009564,2.160293062200957,3.924043062200957,0.5200000000000005,0.75,1.9506145368746093,54,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.166352132,17473.4,2.166352132,17473.4,3.014683103,3.014683103,1.818247616,0.65,74.2,0.901,22.35,14.9
1236,-2.53,-6.46,0.2999999999999998,0.8899999999999997,2.092789129141043,2.153548624,3.93,-4695.50792870129,1.9045,5.531892343999999,17.86903866466517,3.31,5.517483362398773,8.22798954360428,13.745472906003052,29.57338495726557,17.70251950306461,11.87086545420096,-1.96,-6.14,0.1299999999999999,0.1100000000000003,2.331395060503868,0.283931444,4.18,-17879.61802018557,2.20141,12.985482327,50.14623799112652,3.61,5.1412277353689575,3.93,7.634352735368957,3.139352735368957,4.18,6.2102930622009564,2.160293062200957,3.924043062200957,0.3200000000000003,0.5699999999999998,2.2002829010489173,54,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.092732808,16879.6,2.092732808,16879.6,2.153548624,2.153548624,1.818247616,0.65,71.11,1.003,18.51,13.2
1260,-2.81,-6.65,0.31,0.8699999999999992,2.059078059908748,2.470116018,3.84,-4550.327040509144,5.50185,6.534387429000001,21.09303516414601,2.74,6.967194681231387,8.68524094089056,15.652435622121947,27.876987842999185,15.468414115726087,12.4085737272731,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.04,5.826276041666668,3.84,8.431276041666667,3.701276041666666,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.8000000000000007,0.98,0.9331174796445032,59,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.059022646,16607.7,2.059022646,16607.7,2.470116018,2.470116018,2.659886367,0.65,57.4,0.74,22.7,9.9
1261,-2.81,-6.65,0.31,0.8699999999999992,2.059078059908748,2.470116018,3.84,-4550.327040509144,5.50185,6.534387429000001,21.09303516414601,2.93,5.989790486935695,8.68524094089056,14.675031427826257,27.948597354295103,16.541041371926074,11.407555982369033,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.23,5.826276041666668,3.84,8.431276041666667,3.701276041666666,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.6100000000000003,0.8200000000000001,0.9331174796445032,59,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.059022646,16607.7,2.059022646,16607.7,2.470116018,2.470116018,2.257052621,0.65,68.5,0.83,25.2,14.8
1282,-2.65,-6.4,0.2599999999999998,0.8399999999999999,1.8851790319381077,1.089462461,3.75,-4860.416821146415,3.3325,5.790596854,21.79983075704889,2.9,6.967194681231387,11.277390258798649,18.244584940030038,34.391042611956614,21.25788063783545,13.133161974121164,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.2,5.460166666666667,3.75,7.957041666666667,3.432041666666666,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.5500000000000007,0.8199999999999998,1.3057377347709926,59,2.625226908,21174.6,2.196206516,17714.2,0.241128707,1.885128298,15205.1,1.885128298,15205.1,1.089462461,1.089462461,2.659886367,0.65,69.5,0.88,21.4,13.4
1283,-2.65,-6.4,0.2599999999999998,0.8399999999999999,1.8851790319381077,1.089462461,3.75,-4860.416821146415,3.3325,5.790596854,21.79983075704889,3.0900000000000003,5.989790486935695,11.277390258798649,17.267180745734343,34.681132527807435,22.650638334797083,12.030494193010345,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.39,5.460166666666667,3.75,7.957041666666667,3.432041666666666,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.3600000000000003,0.6599999999999999,1.3057377347709926,59,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,1.885128298,15205.1,1.885128298,15205.1,1.089462461,1.089462461,2.257052621,0.65,55.5,0.92,12.9,7.1
1305,-2.75,-6.62,0.29,0.8499999999999996,2.062041261654433,2.332874763,3.87,-4707.367906795349,6.12202,6.684495942,22.283521792852223,2.99,5.989790486935695,8.639401943084223,14.629192430019918,28.431835487743715,16.79067767638419,11.641157811359523,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.29,5.6716343669250655,3.87,8.256009366925063,3.571009366925065,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.5800000000000001,0.76,0.6570262761550253,59,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.061985768,16631.6,2.061985768,16631.6,2.332874763,2.332874763,2.257052621,0.65,74.33,0.833,26.74,16.54
1326,-2.58,-6.51,0.27,0.8300000000000001,2.107691926205118,2.295306949,3.93,-4744.658150235578,4.86804,6.278344996,19.65731338659388,2.97,6.967194681231387,8.053066198943673,15.02026088017506,28.99661362917795,15.54644429706076,13.450169332117191,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.27,5.256240458015268,3.93,7.774365458015267,3.2293654580152675,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.6600000000000001,0.75,1.0797693431550457,59,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.107635204,16999.8,2.107635204,16999.8,2.295306949,2.295306949,2.659886367,0.65,71.48,0.798,26.15,14.92
1327,-2.58,-6.51,0.27,0.8300000000000001,2.107691926205118,2.295306949,3.93,-4744.658150235578,4.86804,6.278344996,19.65731338659388,3.16,5.989790486935695,8.053066198943673,14.042856685879368,28.844027632796227,16.540997972630304,12.303029660165915,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.46,5.256240458015268,3.93,7.774365458015267,3.2293654580152675,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.4699999999999997,0.5900000000000001,1.0797693431550457,59,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.107635204,16999.8,2.107635204,16999.8,2.295306949,2.295306949,2.257052621,0.65,58.24,0.866,16.83,8.49
1338,-2.58,-6.51,0.27,0.8300000000000001,2.107691926205118,2.295306949,3.93,-4744.658150235578,4.86804,6.278344996,19.65731338659388,3.0700000000000003,7.277138842750522,8.053066198943673,15.330205041694196,30.59142416070077,16.069893599992103,14.521530560708667,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.37,5.256240458015268,3.93,7.774365458015267,3.2293654580152675,3.9,6.346314102564103,2.346314102564102,4.102564102564102,0.5599999999999996,0.5300000000000002,1.0797693431550457,59,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.107635204,16999.8,2.107635204,16999.8,2.295306949,2.295306949,2.691697691,0.65,62.24,0.788,21.28,10.44
1349,-2.77,-6.6,0.29,0.8800000000000008,2.0334383058916883,2.429034191,3.83,-6148.683316168564,5.94544,6.643793650000001,22.12594657490637,2.97,5.989790486935695,9.01539668385852,15.005187170794215,28.967513833218234,17.404223298188878,11.56329053502936,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.27,5.730868146214099,3.83,8.312743146214098,3.6277431462141,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.5599999999999996,0.78,0.8806423905013088,59,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.033383582,16400.9,2.033383582,16400.9,2.429034191,2.429034191,2.257052621,0.65,68.49,0.87,23.79,14.13
1392,-2.68,-6.5,0.31,0.8600000000000003,2.0226269589367187,2.432335371,3.82,-4795.247449887895,5.40993,6.066012839000001,18.191375465363496,2.87,6.967194681231387,9.203070504345703,16.170265185577094,30.165629703694066,17.168328025856912,12.997301677837152,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.1699999999999995,5.5152094240837695,3.82,8.04895942408377,3.45895942408377,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.6500000000000004,0.8500000000000001,0.6086377140585907,57,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.022572526,16313.7,2.022572526,16313.7,2.432335371,2.432335371,2.659886367,0.65,69.4,0.82,23.56,13.4
1414,-2.56,-6.52,0.2200000000000002,0.9600000000000009,2.083663955564372,1.574573796,3.96,-4575.073884205068,2.95668,5.97587582,21.104776586561098,2.99,6.967194681231387,8.363417844445753,15.33061252567714,29.79504544365352,16.25430258068032,13.5407428629732,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.29,5.204949494949496,3.96,7.722449494949494,3.1824494949494957,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.6699999999999999,0.73,1.0529469718546476,59,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.08360788,16806.0,2.08360788,16806.0,1.574573796,1.574573796,2.659886367,0.65,70.2,0.88,22.8,14.1
1431,-2.79,-6.74,0.2800000000000002,0.9500000000000002,2.1008852410236063,2.301944449,3.95,-4971.629833699295,1.43994,6.3199884520000005,20.19923640943515,2.8200000000000003,4.771945250541704,8.138091865385189,12.910037115926892,23.664098033494,14.917122389251052,8.746975644242944,-1.76,-5.91,0.32,0.2199999999999997,2.415988891093037,3.435330346,4.15,-15406.502742895587,4.04634,10.76941207,26.194578388471605,3.12,5.748158227848102,3.95,8.3775332278481,3.6125332278481017,4.15,5.720784638554218,1.8857846385542167,3.5439096385542164,0.8300000000000001,1.03,1.204501241098911,59,2.415923872,19486.4,2.415923872,19486.4,3.435330346,2.100828702,16944.9,2.100828702,16944.9,2.301944449,2.301944449,3.435330346,0.65,53.6,0.87,20.54,9.6
1434,-2.79,-6.74,0.2800000000000002,0.9500000000000002,2.1008852410236063,2.301944449,3.95,-4971.629833699295,1.43994,6.3199884520000005,20.19923640943515,3.05,5.517483362398773,8.138091865385189,13.65557522778396,27.0721778890817,16.133767123126134,10.938410765955568,-1.96,-6.14,0.1299999999999999,0.1100000000000003,2.331395060503868,0.283931444,4.18,-17879.61802018557,2.20141,12.985482327,50.14623799112652,3.35,5.748158227848102,3.95,8.3775332278481,3.6125332278481017,4.18,6.2102930622009564,2.160293062200957,3.924043062200957,0.6000000000000005,0.8300000000000001,1.204501241098911,59,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.100828702,16944.9,2.100828702,16944.9,2.301944449,2.301944449,1.818247616,0.65,73.3,0.882,25.605,17.037
1437,-2.79,-6.74,0.2800000000000002,0.9500000000000002,2.1008852410236063,2.301944449,3.95,-4971.629833699295,1.43994,6.3199884520000005,20.19923640943515,2.95,5.989790486935695,8.138091865385189,14.127882352320883,27.090214410575296,15.604791151876102,11.485423258699194,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.25,5.748158227848102,3.95,8.3775332278481,3.6125332278481017,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.7000000000000002,0.8,1.204501241098911,59,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.100828702,16944.9,2.100828702,16944.9,2.301944449,2.301944449,2.257052621,0.65,74.8,0.83,25.3,15.7
1455,-2.28,-6.53,0.3899999999999999,0.9500000000000002,2.3628248363419955,2.114920301,4.25,-6116.268927633009,1.18893,4.780278716999999,20.806296978742832,2.97,2.703295592027475,5.21873049233076,7.922026084358235,15.293471355853574,10.074759215444534,5.218712140409041,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,3.27,4.565652941176471,4.25,7.033777941176472,2.628777941176471,4.58,4.2366866812227055,0.9766866812227076,2.320436681222707,0.9800000000000004,1.3099999999999998,0.7037200980773448,51,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.3627612479999995,19057.6,2.3627612479999995,19057.6,2.114920301,2.114920301,2.364060892,0.65,65.0,0.88,16.49,9.46
1480,-2.24,-6.43,0.1600000000000001,1.0,2.5198497321959925,0.336258107,4.19,-5984.640401130921,5.959,5.55641309,9.351106635776883,3.31,6.967194681231387,3.90926261697508,10.876457298206468,23.40069787709121,8.410778520421884,14.98991935666933,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.61,4.485017899761337,4.19,6.914392899761338,2.579392899761337,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.5800000000000001,0.4100000000000001,2.264306609832317,58,2.625226908,21174.6,2.196206516,17714.2,0.241128707,3.418215386,27570.7,2.519781918,20324.1,0.008350209,1.0479768,2.659886367,0.65,59.5,1.09,11.1,7.23
1502,-2.41,-6.51,0.2200000000000002,1.0300000000000002,2.373698174965285,0.788697071,4.1,-5984.633504881368,6.07572,5.147612522999999,8.083102646199732,3.14,6.967194681231387,5.133045086172141,12.100239767403528,24.6965893652706,10.47654502087734,14.22004434439326,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.4399999999999995,4.851609756097561,4.1,7.337859756097563,2.8778597560975614,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.6600000000000001,0.5800000000000001,2.342051592271298,58,2.625226908,21174.6,2.196206516,17714.2,0.241128707,3.558560746,28702.7,2.3736342939999995,19145.3,0.007737063,1.251365624,2.659886367,0.65,63.0,0.96,15.46,9.35
1536,-2.68,-6.45,0.1,0.7999999999999998,2.0281814124181707,2.420328928,3.77,-5055.684838535482,7.78513,6.0543999,17.88278965005399,2.97,7.277138842750522,9.109474350185367,16.38661319293589,31.63435676896274,17.585840233032854,14.048516535929885,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.27,5.527645888594165,3.77,8.045770888594165,3.480770888594165,3.9,6.346314102564103,2.346314102564102,4.102564102564102,0.5,0.6300000000000003,1.2671510308331333,59,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.02812683,16358.5,2.02812683,16358.5,2.420328928,2.420328928,2.691697691,0.65,67.0,0.74,26.3,13.1
1558,-2.74,-6.33,0.1900000000000004,0.7000000000000002,1.8497445943265225,2.741436767,3.59,-5052.307034925621,5.80305,5.943080505,17.158247971660483,2.91,7.277138842750522,11.914006468948411,19.19114531169893,36.30005135707853,22.53534323601592,13.764708121062611,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.21,5.728753481894152,3.59,8.220628481894154,3.685628481894151,3.9,6.346314102564103,2.346314102564102,4.102564102564102,0.3799999999999999,0.6900000000000004,0.8572079142331833,60,2.16847219,17490.5,2.16847219,17490.5,2.691697691,1.849694814,14919.3,1.849694814,14919.3,2.741436767,2.741436767,2.691697691,0.65,63.0,0.68,21.8,9.3
1580,-2.65,-6.4,0.1200000000000001,0.7599999999999998,2.0097574885935328,2.36415103,3.75,-5743.136224784997,9.29737,6.184525836000001,18.5795583402901,3.0000000000000004,7.277138842750522,9.34233573304582,16.619474575796342,32.40797542280288,18.217554679439356,14.19042074336352,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.3000000000000003,5.460166666666667,3.75,7.957041666666667,3.432041666666666,3.9,6.346314102564103,2.346314102564102,4.102564102564102,0.4500000000000002,0.6000000000000001,1.856836077055845,59,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.009703402,16209.9,2.009703402,16209.9,2.36415103,2.36415103,2.691697691,0.65,62.0,0.78,22.3,10.8
1602,-2.64,-6.38,0.1200000000000001,0.7000000000000002,2.001103451696092,2.342779326,3.74,-5818.26305715523,8.53309,6.188348416,20.095607794586545,3.01,7.277138842750522,9.4844609173248,16.76159976007532,32.79406993058737,18.556347784745974,14.237722145841396,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.31,5.438529411764706,3.74,7.927279411764707,3.417279411764706,3.9,6.346314102564103,2.346314102564102,4.102564102564102,0.4299999999999997,0.5900000000000003,1.977094429997912,60,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.001049598,16140.1,2.001049598,16140.1,2.342779326,2.342779326,2.691697691,0.65,67.0,0.7,23.0,10.8
